Datum;Cas;Vysledek;Mod;Nejlepsi shoda;Nejlepsi shoda MN;Uplynuly cas 1;Uplynuly cas 2;Cas celkem;Nazev Pole 1;Pole 1;Nazev Pole 2;Pole 2;Nazev Pole 3;Pole 3;Nazev Pole 4;Pole 4;Nazev Pole 5;Pole 5;Nazev Pole 6;Pole 6;Nazev Pole 7;Pole 7;Nazev Pole 8;Pole 8;LOD Sigma;Mg;Mg +/-;Al;Al +/-;Si;Si +/-;P;P +/-;S;S +/-;Cl;Cl +/-;K;K +/-;Ca;Ca +/-;Ti;Ti +/-;Cr;Cr +/-;Mn;Mn +/-;Fe;Fe +/-;Co;Co +/-;Ni;Ni +/-;Cu;Cu +/-;Zn;Zn +/-;As;As +/-;Se;Se +/-;Rb;Rb +/-;Sr;Sr +/-;Y;Y +/-;Zr;Zr +/-;Mo;Mo +/-;Ag;Ag +/-;Cd;Cd +/-;In;In +/-;Sn;Sn +/-;Sb;Sb +/-;Ba;Ba +/-;W;W +/-;Au;Au +/-;Hg;Hg +/-;Tl;Tl +/-;Pb;Pb +/-;Bi;Bi +/-;Th;Th +/-;U;U +/-;LE;LE +/-;2. nejlepsi shoda;2. nejlepsi shoda MN;3. nejlepsi shoda;;Nazev Pole 9;Pole 9;Nazev Pole 10;Pole 10;Nazev Pole 11;Pole 11;Nazev Pole 12;Pole 12;Nazev Pole 13;Pole 13;Nazev Pole 14;Pole 14;Nazev Pole 15;Pole 15;Nazev Pole 16;Pole 16
14.01.2019;16:17:41;#59-1;Geochem;;0;29,67;29,86;59,53;research;kh_sedlec;segment;12;vrstva;;hrob;;excel.id;346;vzorek;2003;;;;;3;<LOD;2,96;5,27;0,12;27,5;0,13;0,1935;0,0123;<LOD;0,0309;<LOD;0,83;1,8265;0,0116;4,1664;0,0208;0,4902;0,0222;0,0109;0,0024;0,0659;0,003;2,4434;0,0153;<LOD;0,0733;0,0034;0,0007;0,0041;0,0005;0,0181;0,0006;0,0209;0,0005;<LOD;0,0036;0,0126;0,0002;0,013;0,0002;<LOD;0,0251;0,0412;0,0004;<LOD;0,0192;<LOD;0,1176;<LOD;0,1399;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0676;<LOD;0,0218;<LOD;0,001;<LOD;0,0239;0,0118;0,0004;<LOD;0,0747;<LOD;0,0832;<LOD;0,0379;57,91;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:18:56;#59-2;Geochem;;0;29,67;29,86;59,53;research;kh_sedlec;segment;12;vrstva;;hrob;;excel.id;346;vzorek;2003;;;;;3;<LOD;2,04;5,23;0,12;28,34;0,23;0,1966;0,0126;<LOD;0,0308;<LOD;0,83;1,8505;0,0168;4,162;0,0341;0,4801;0,0228;0,0089;0,0024;0,0658;0,0031;2,4528;0,0222;<LOD;0,0733;0,0029;0,0007;0,0037;0,0005;0,0181;0,0006;0,0228;0,0005;<LOD;0,0036;0,0124;0,0002;0,0129;0,0002;<LOD;0,0251;0,0414;0,0005;<LOD;0,0192;<LOD;0,118;<LOD;0,1412;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0671;<LOD;0,0206;<LOD;0,001;<LOD;0,0229;0,0114;0,0004;<LOD;0,0759;0,0022;0,0006;<LOD;0,039;56,38;0,4;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:20:12;#59-3;Geochem;;0;29,69;29,86;59,54;research;kh_sedlec;segment;12;vrstva;;hrob;;excel.id;346;vzorek;2003;;;;;3;<LOD;2,97;5,36;0,12;27,72;0,13;0,1863;0,0123;<LOD;0,0308;<LOD;0,83;1,8359;0,0117;4,1318;0,0207;0,4527;0,022;<LOD;0,021;0,0658;0,003;2,432;0,0153;<LOD;0,0732;0,0024;0,0007;0,0045;0,0006;0,0186;0,0006;0,0215;0,0005;<LOD;0,0035;0,0119;0,0002;0,0131;0,0002;<LOD;0,0254;0,0413;0,0004;<LOD;0,0191;<LOD;0,1173;<LOD;0,1399;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0672;<LOD;0,021;<LOD;0,001;<LOD;0,0236;0,0112;0,0004;<LOD;0,076;0,0024;0,0006;<LOD;0,0391;57,68;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:22:35;#60-1;Geochem;;0;29,67;29,87;59,54;research;kh_sedlec;segment;12;vrstva;;hrob;;excel.id;347;vzorek;2004;;;;;3;<LOD;2,14;5,37;0,13;27,82;0,23;0,1624;0,0124;<LOD;0,0329;<LOD;0,89;1,8224;0,0172;3,6675;0,0317;0,44;0,0226;<LOD;0,0218;0,0684;0,0032;2,5344;0,0236;<LOD;0,0754;<LOD;0,0103;0,0041;0,0006;0,0158;0,0006;0,0133;0,0004;<LOD;0,0036;0,0116;0,0002;0,0133;0,0002;<LOD;0,0253;0,0433;0,0005;<LOD;0,0195;<LOD;0,1192;<LOD;0,1424;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0627;<LOD;0,0191;<LOD;0,001;<LOD;0,0225;0,0096;0,0004;<LOD;0,0773;0,0029;0,0006;<LOD;0,0384;57,35;0,43;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:23:47;#60-2;Geochem;;0;29,68;29,87;59,54;research;kh_sedlec;segment;12;vrstva;;hrob;;excel.id;347;vzorek;2004;;;;;3;<LOD;3,2;5,32;0,12;27,53;0,13;0,1468;0,0121;<LOD;0,032;<LOD;0,88;1,7889;0,0118;3,6529;0,0194;0,4635;0,0223;<LOD;0,0217;0,0657;0,0031;2,5016;0,0159;<LOD;0,0755;<LOD;0,0104;0,0045;0,0006;0,0143;0,0006;0,0141;0,0004;<LOD;0,0036;0,0117;0,0002;0,0128;0,0002;<LOD;0,0252;0,0431;0,0004;<LOD;0,0194;<LOD;0,1191;<LOD;0,1426;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0636;<LOD;0,0183;<LOD;0,001;<LOD;0,0224;0,0099;0,0004;<LOD;0,0776;0,0034;0,0006;<LOD;0,0375;58,41;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:25:00;#60-3;Geochem;;0;29,68;29,86;59,54;research;kh_sedlec;segment;12;vrstva;;hrob;;excel.id;347;vzorek;2004;;;;;3;<LOD;3,23;5,12;0,12;27,56;0,13;0,1532;0,0122;<LOD;0,0326;<LOD;0,88;1,8103;0,0119;3,6884;0,0196;0,4966;0,0226;0,0099;0,0025;0,0663;0,0031;2,4965;0,0159;<LOD;0,0757;0,0021;0,0007;0,0043;0,0006;0,0145;0,0006;0,0137;0,0004;<LOD;0,0034;0,0118;0,0002;0,0122;0,0002;<LOD;0,0251;0,0434;0,0004;<LOD;0,0196;<LOD;0,1199;<LOD;0,1439;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0632;<LOD;0,0187;<LOD;0,001;<LOD;0,0231;0,01;0,0004;<LOD;0,0769;0,0021;0,0006;<LOD;0,0391;58,49;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:28:17;#61-1;Geochem;;0;29,68;29,86;59,54;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;130;vzorek;5001;;;;;3;<LOD;3,17;5,01;0,12;26,41;0,13;0,1739;0,0122;<LOD;0,033;<LOD;0,87;1,6662;0,0112;4,1015;0,0211;0,5007;0,0226;<LOD;0,022;0,0746;0,0032;2,4476;0,0157;<LOD;0,0739;<LOD;0,0103;0,004;0,0005;0,0435;0,0009;0,0092;0,0004;0,0003;0,0001;0,0101;0,0002;0,0109;0,0002;<LOD;0,0247;0,0377;0,0004;<LOD;0,019;<LOD;0,1174;<LOD;0,1399;<LOD;0,0015;<LOD;0,23;<LOD;0,29;<LOD;0,36;<LOD;0,0647;<LOD;0,0178;<LOD;0,001;<LOD;0,024;0,0164;0,0005;<LOD;0,0757;<LOD;0,0844;<LOD;0,0388;59,48;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:29:32;#61-2;Geochem;;0;29,69;29,87;59,56;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;130;vzorek;5001;;;;;3;<LOD;3,18;5,14;0,12;26,81;0,13;0,1785;0,0124;<LOD;0,0319;<LOD;0,87;1,7085;0,0115;4,1259;0,0213;0,4768;0,0225;0,0083;0,0024;0,0717;0,0032;2,4991;0,016;<LOD;0,0752;<LOD;0,0105;0,0045;0,0006;0,0434;0,0009;0,0102;0,0004;<LOD;0,0035;0,0105;0,0002;0,0111;0,0002;<LOD;0,025;0,0384;0,0004;<LOD;0,0193;<LOD;0,1193;<LOD;0,1419;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0683;<LOD;0,0181;<LOD;0,0011;<LOD;0,0243;0,0171;0,0005;<LOD;0,0774;0,0026;0,0006;<LOD;0,0389;58,84;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:30:45;#61-3;Geochem;;0;29,69;29,87;59,56;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;130;vzorek;5001;;;;;3;<LOD;3,15;5,28;0,12;26,76;0,13;0,1565;0,0122;<LOD;0,0325;<LOD;0,87;1,6966;0,0114;4,1853;0,0215;0,4566;0,0223;<LOD;0,0211;0,0725;0,0032;2,4986;0,016;<LOD;0,0746;0,004;0,0007;0,0044;0,0006;0,0437;0,0009;0,0098;0,0004;<LOD;0,0036;0,0101;0,0002;0,011;0,0002;<LOD;0,025;0,0381;0,0004;<LOD;0,0193;<LOD;0,1186;<LOD;0,1427;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0692;<LOD;0,0181;<LOD;0,0011;<LOD;0,0238;0,0163;0,0005;<LOD;0,0752;<LOD;0,0838;<LOD;0,0385;58,75;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:34:59;#62-1;Geochem;;0;29,68;29,87;59,55;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;131;vzorek;5002;;;;;3;<LOD;2,18;5,24;0,13;27,11;0,23;0,1544;0,0122;<LOD;0,034;<LOD;0,93;1,7501;0,0169;3,291;0,0293;0,4312;0,0224;<LOD;0,0215;0,1002;0,0037;2,5438;0,024;<LOD;0,0757;0,0028;0,0007;0,004;0,0006;0,0136;0,0006;0,0097;0,0004;<LOD;0,0036;0,0106;0,0002;0,0114;0,0002;<LOD;0,0251;0,0394;0,0005;<LOD;0,0192;<LOD;0,1187;<LOD;0,1411;<LOD;0,0016;0,013;0,0014;<LOD;0,3;<LOD;0,35;<LOD;0,0623;<LOD;0,0185;<LOD;0,001;<LOD;0,0219;0,0122;0,0004;<LOD;0,0763;0,0025;0,0006;<LOD;0,0388;58,5;0,44;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:36:14;#62-2;Geochem;;0;29,68;29,87;59,55;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;131;vzorek;5002;;;;;3;<LOD;3,31;5,23;0,12;26,94;0,13;0,172;0,0122;<LOD;0,0339;<LOD;0,92;1,7611;0,0118;3,3313;0,0184;0,4482;0,0225;<LOD;0,0217;0,1045;0,0037;2,5332;0,0162;<LOD;0,0759;0,0025;0,0007;0,0049;0,0006;0,0141;0,0006;0,0091;0,0004;<LOD;0,0035;0,0105;0,0002;0,0112;0,0002;<LOD;0,0252;0,039;0,0004;<LOD;0,0193;<LOD;0,1183;<LOD;0,1413;<LOD;0,0016;0,0144;0,0014;<LOD;0,3;<LOD;0,36;<LOD;0,06;<LOD;0,0177;<LOD;0,001;<LOD;0,0231;0,0122;0,0004;<LOD;0,0764;0,0021;0,0006;<LOD;0,0383;59,36;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:37:29;#62-3;Geochem;;0;29,68;29,87;59,55;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;131;vzorek;5002;;;;;3;<LOD;2,2;5,12;0,13;27,36;0,23;0,1387;0,0121;<LOD;0,0334;<LOD;0,92;1,7889;0,0174;3,3427;0,0299;0,4755;0,0227;<LOD;0,0219;0,0967;0,0036;2,5776;0,0245;<LOD;0,0758;0,0035;0,0007;0,005;0,0006;0,0136;0,0006;0,0102;0,0004;<LOD;0,0035;0,0105;0,0002;0,0112;0,0002;<LOD;0,0251;0,0397;0,0005;<LOD;0,0194;<LOD;0,1189;<LOD;0,1426;<LOD;0,0016;0,0157;0,0014;<LOD;0,3;<LOD;0,35;<LOD;0,0637;<LOD;0,0187;<LOD;0,0011;<LOD;0,0233;0,0127;0,0005;<LOD;0,0774;0,0031;0,0006;<LOD;0,0392;58,26;0,44;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:39:58;#63-1;Geochem;;0;29,68;29,86;59,53;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;132;vzorek;5003;;;;;3;<LOD;2,99;5,53;0,12;26,93;0,13;0,2527;0,0131;<LOD;0,0315;<LOD;0,84;1,7525;0,0115;4,5753;0,0226;0,4308;0,0223;0,0084;0,0025;0,0735;0,0032;2,5669;0,0161;<LOD;0,0757;0,0033;0,0007;0,0054;0,0006;0,0225;0,0007;0,0104;0,0004;<LOD;0,0035;0,0109;0,0002;0,0116;0,0002;<LOD;0,0251;0,0397;0,0004;<LOD;0,0193;<LOD;0,1197;<LOD;0,1423;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0641;<LOD;0,0183;<LOD;0,001;<LOD;0,0233;0,0142;0,0005;<LOD;0,0776;0,0034;0,0006;<LOD;0,0383;57,75;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:41:14;#63-2;Geochem;;0;29,68;29,86;59,54;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;132;vzorek;5003;;;;;3;<LOD;3,06;5,32;0,12;26,98;0,13;0,2477;0,0131;<LOD;0,031;<LOD;0,84;1,73;0,0114;4,5397;0,0225;0,449;0,0222;0,0074;0,0024;0,0746;0,0032;2,5416;0,016;<LOD;0,0757;<LOD;0,0101;0,0043;0,0006;0,0239;0,0007;0,0104;0,0004;<LOD;0,0035;0,0109;0,0002;0,0114;0,0002;<LOD;0,0251;0,0393;0,0004;<LOD;0,0192;<LOD;0,1178;<LOD;0,1409;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0627;<LOD;0,0177;<LOD;0,001;<LOD;0,0227;0,0141;0,0005;<LOD;0,0763;0,0021;0,0006;<LOD;0,0378;58;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:42:29;#63-3;Geochem;;0;29,68;29,86;59,54;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;132;vzorek;5003;;;;;3;<LOD;2,94;5,68;0,12;27,27;0,13;0,2494;0,0131;<LOD;0,0314;<LOD;0,84;1,7574;0,0115;4,596;0,0227;0,4757;0,0224;<LOD;0,0224;0,07;0,0032;2,5917;0,0162;<LOD;0,0769;0,0027;0,0007;0,0056;0,0006;0,0241;0,0007;0,0101;0,0004;<LOD;0,0035;0,0111;0,0002;0,012;0,0002;<LOD;0,025;0,0406;0,0004;<LOD;0,0193;<LOD;0,1197;<LOD;0,1431;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0634;<LOD;0,0184;<LOD;0,0011;<LOD;0,0244;0,0143;0,0005;<LOD;0,077;0,0024;0,0006;<LOD;0,0383;57,19;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:44:56;#64-1;Geochem;;0;29,69;29,86;59,55;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;133;vzorek;5004;;;;;3;<LOD;3,21;4,86;0,12;25,29;0,13;0,2445;0,0134;<LOD;0,0325;<LOD;0,86;1,6886;0,0115;5,4433;0,0269;0,455;0,023;<LOD;0,0233;0,0774;0,0033;2,5129;0,0164;<LOD;0,0773;<LOD;0,0109;0,0049;0,0006;0,0141;0,0006;0,0123;0,0005;<LOD;0,0037;0,0103;0,0002;0,0126;0,0002;<LOD;0,0252;0,0367;0,0004;<LOD;0,0196;<LOD;0,1227;<LOD;0,1467;<LOD;0,0016;0,0047;0,0014;<LOD;0,31;<LOD;0,37;<LOD;0,0653;<LOD;0,0195;<LOD;0,001;<LOD;0,0257;0,0148;0,0005;<LOD;0,078;0,0018;0,0006;<LOD;0,0389;59,32;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:46:12;#64-2;Geochem;;0;29,69;29,86;59,55;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;133;vzorek;5004;;;;;3;<LOD;3,17;5,17;0,12;25,55;0,13;0,2394;0,0134;<LOD;0,0324;<LOD;0,86;1,7037;0,0116;5,5217;0,0272;0,5081;0,0234;<LOD;0,0231;0,0879;0,0035;2,5231;0,0165;<LOD;0,0777;<LOD;0,0108;0,0059;0,0006;0,0159;0,0006;0,0127;0,0005;<LOD;0,0036;0,0104;0,0002;0,0126;0,0002;<LOD;0,0258;0,0375;0,0004;<LOD;0,0198;<LOD;0,1234;<LOD;0,148;<LOD;0,0016;0,0046;0,0014;<LOD;0,31;<LOD;0,37;<LOD;0,0629;<LOD;0,0195;<LOD;0,001;<LOD;0,0249;0,0141;0,0005;<LOD;0,079;0,0023;0,0006;<LOD;0,04;58,57;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:47:27;#64-3;Geochem;;0;29,69;29,86;59,55;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;133;vzorek;5004;;;;;3;<LOD;3,15;5,24;0,12;25,51;0,13;0,2308;0,0133;<LOD;0,0323;<LOD;0,86;1,6989;0,0115;5,513;0,0271;0,4429;0,0228;<LOD;0,0227;0,0843;0,0035;2,4813;0,0163;<LOD;0,0766;<LOD;0,0109;0,0043;0,0006;0,0138;0,0006;0,0127;0,0005;<LOD;0,0036;0,0105;0,0002;0,0122;0,0002;<LOD;0,0255;0,0365;0,0004;<LOD;0,0197;<LOD;0,1228;<LOD;0,1468;<LOD;0,0016;0,0054;0,0014;<LOD;0,31;<LOD;0,37;<LOD;0,066;<LOD;0,02;<LOD;0,0011;<LOD;0,0244;0,0147;0,0005;<LOD;0,0773;<LOD;0,0863;<LOD;0,0397;58,69;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:49:43;#65-1;Geochem;;0;29,67;29,86;59,54;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;134;vzorek;5005;;;;;3;<LOD;3,25;5,27;0,12;25,61;0,13;0,2769;0,013;<LOD;0,0331;<LOD;0,89;1,6574;0,0111;3,9984;0,0206;0,4449;0,0218;<LOD;0,0212;0,0734;0,0031;2,4505;0,0157;<LOD;0,0733;0,0023;0,0007;0,0043;0,0006;0,0398;0,0009;0,0087;0,0004;<LOD;0,0035;0,0101;0,0002;0,0121;0,0002;<LOD;0,0249;0,0391;0,0004;<LOD;0,0191;<LOD;0,1172;<LOD;0,1407;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0668;<LOD;0,0177;<LOD;0,0011;<LOD;0,0244;0,0151;0,0005;<LOD;0,0756;0,002;0,0006;<LOD;0,0377;60,09;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:50:59;#65-2;Geochem;;0;29,7;29,86;59,57;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;134;vzorek;5005;;;;;3;<LOD;2,15;5,32;0,13;26,37;0,22;0,2934;0,0136;<LOD;0,0328;<LOD;0,89;1,718;0,0165;4,1536;0,0356;0,4416;0,0224;<LOD;0,0221;0,0754;0,0033;2,4422;0,023;<LOD;0,0749;0,0029;0,0007;0,0038;0,0005;0,0406;0,0009;0,009;0,0004;<LOD;0,0035;0,0106;0,0002;0,0121;0,0002;<LOD;0,025;0,0396;0,0005;<LOD;0,0194;<LOD;0,1188;<LOD;0,142;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0675;<LOD;0,0181;<LOD;0,001;<LOD;0,0234;0,0142;0,0005;<LOD;0,0765;0,0021;0,0006;<LOD;0,0394;58,54;0,43;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:52:12;#65-3;Geochem;;0;29,68;29,87;59,56;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;134;vzorek;5005;;;;;3;<LOD;3,21;5,19;0,12;26,32;0,13;0,2529;0,0131;<LOD;0,0332;<LOD;0,88;1,7275;0,0116;4,1823;0,0216;0,4665;0,0225;<LOD;0,0224;0,0771;0,0033;2,4384;0,0158;<LOD;0,0749;0,0024;0,0007;0,0046;0,0006;0,0404;0,0009;0,0081;0,0004;<LOD;0,0034;0,0105;0,0002;0,0121;0,0002;<LOD;0,0255;0,0393;0,0004;<LOD;0,0194;<LOD;0,1199;<LOD;0,1434;<LOD;0,0016;0,0044;0,0013;<LOD;0,3;<LOD;0,36;<LOD;0,0664;<LOD;0,0177;<LOD;0,001;<LOD;0,0251;0,0156;0,0005;<LOD;0,0763;<LOD;0,0845;<LOD;0,0386;59,22;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:55:03;#66-1;Geochem;;0;29,69;29,87;59,56;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;135;vzorek;5006;;;;;3;<LOD;2,24;5,34;0,13;26,57;0,23;0,1477;0,0121;<LOD;0,0352;<LOD;0,97;1,7222;0,0171;3,0305;0,028;0,4683;0,0226;<LOD;0,0227;0,0753;0,0033;2,8291;0,0269;<LOD;0,0805;0,0022;0,0007;0,0054;0,0006;0,0275;0,0008;0,011;0,0004;<LOD;0,0036;0,0108;0,0002;0,0113;0,0002;<LOD;0,0256;0,0407;0,0005;<LOD;0,0194;<LOD;0,119;<LOD;0,1419;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0672;<LOD;0,0193;<LOD;0,001;<LOD;0,0243;0,0148;0,0005;<LOD;0,0762;<LOD;0,0846;<LOD;0,0386;58,57;0,46;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:56:18;#66-2;Geochem;;0;29,7;29,87;59,57;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;135;vzorek;5006;;;;;3;<LOD;3,59;5,31;0,12;26,47;0,13;0,1684;0,0123;<LOD;0,0361;<LOD;0,97;1,7329;0,0119;3,0136;0,0175;0,4604;0,0225;<LOD;0,0227;0,0654;0,0031;2,8317;0,0178;<LOD;0,0808;0,0041;0,0008;0,005;0,0006;0,0278;0,0008;0,0101;0,0004;<LOD;0,0034;0,0111;0,0002;0,0115;0,0002;<LOD;0,0256;0,0412;0,0004;<LOD;0,0195;<LOD;0,12;<LOD;0,1431;<LOD;0,0016;0,0051;0,0014;<LOD;0,3;<LOD;0,36;<LOD;0,0642;<LOD;0,0178;<LOD;0,0011;<LOD;0,0245;0,0163;0,0005;<LOD;0,0772;0,002;0,0006;<LOD;0,0382;59,81;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:57:32;#66-3;Geochem;;0;29,7;29,87;59,57;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;135;vzorek;5006;;;;;3;<LOD;2,27;5,4;0,13;27,03;0,24;0,1656;0,0125;<LOD;0,0355;<LOD;0,97;1,7645;0,0177;3,0396;0,0283;0,4969;0,0233;<LOD;0,0222;0,0701;0,0032;2,8615;0,0275;<LOD;0,0814;<LOD;0,0106;0,0054;0,0006;0,0284;0,0008;0,0108;0,0005;<LOD;0,0036;0,011;0,0002;0,0114;0,0002;<LOD;0,0257;0,0403;0,0005;<LOD;0,0197;<LOD;0,1201;<LOD;0,1434;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,37;<LOD;0,0669;<LOD;0,0183;<LOD;0,0011;<LOD;0,0236;0,0156;0,0005;<LOD;0,0777;0,0026;0,0006;<LOD;0,0381;57,95;0,46;;0;;;;;;;;;;;;;;;;;;
14.01.2019;16:59:57;#67-1;Geochem;;0;29,67;29,85;59,52;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;136;vzorek;5007;;;;;3;<LOD;2,92;5,49;0,12;25,96;0,12;0,1238;0,012;<LOD;0,0296;<LOD;0,81;1,7239;0,0112;5,6589;0,0266;0,4691;0,0221;<LOD;0,0222;0,0669;0,0031;2,5151;0,0158;<LOD;0,0746;0,0029;0,0007;0,004;0,0005;0,015;0,0006;0,0079;0,0004;<LOD;0,0034;0,0101;0,0002;0,0133;0,0002;<LOD;0,0248;0,0388;0,0004;<LOD;0,0191;<LOD;0,1182;<LOD;0,1422;<LOD;0,0016;0,0049;0,0013;<LOD;0,3;<LOD;0,35;<LOD;0,0609;<LOD;0,0176;<LOD;0,001;<LOD;0,0231;0,013;0,0004;<LOD;0,0762;0,0023;0,0006;<LOD;0,0385;57,88;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:01:10;#67-2;Geochem;;0;29,68;29,85;59,53;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;136;vzorek;5007;;;;;3;<LOD;2,1;5,57;0,13;26,59;0,22;0,1323;0,0124;<LOD;0,0293;<LOD;0,81;1,753;0,0164;5,7942;0,0474;0,4936;0,0228;0,0084;0,0024;0,068;0,0032;2,4965;0,023;<LOD;0,0757;0,0022;0,0007;0,0038;0,0005;0,0146;0,0006;0,0071;0,0004;<LOD;0,0036;0,0101;0,0002;0,0131;0,0002;<LOD;0,0252;0,039;0,0004;<LOD;0,0191;<LOD;0,1195;<LOD;0,1428;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0622;<LOD;0,0185;<LOD;0,0261;<LOD;0,0234;0,013;0,0005;<LOD;0,0764;0,0018;0,0006;<LOD;0,0392;56,1;0,41;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:02:23;#67-3;Geochem;;0;29,68;29,85;59,54;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;136;vzorek;5007;;;;;3;<LOD;2,11;5,58;0,13;27,07;0,22;0,1301;0,0126;<LOD;0,0296;<LOD;0,8;1,7756;0,0167;5,923;0,0486;0,4503;0,0228;<LOD;0,0225;0,0742;0,0033;2,5768;0,0238;<LOD;0,0771;<LOD;0,0105;0,0047;0,0006;0,014;0,0006;0,0078;0,0004;<LOD;0,0035;0,01;0,0002;0,0135;0,0002;<LOD;0,0256;0,0392;0,0005;<LOD;0,0197;<LOD;0,1215;<LOD;0,1452;<LOD;0,0016;0,0041;0,0014;<LOD;0,3;<LOD;0,36;<LOD;0,063;<LOD;0,0177;<LOD;0,0011;<LOD;0,0241;0,0137;0,0005;<LOD;0,0778;0,0021;0,0006;<LOD;0,0396;55,65;0,41;;0;;;;;;;;;;;;;;;;;;
